id,price
1247,6010.3275
1248,2480.72
1249,2881.36
1250,1403.61
1251,1853.5625
1252,1903.8525
1253,7585.3975
1254,7405.4825
1255,7522.7525
1256,759.43
1257,1439.44
1258,7210.721750000001
1259,6137.8225
1260,891.675
1261,1263.2625
1262,883.2
1263,4206.3625
1264,7181.07
1265,5556.595
1266,665.5825
1267,2375.72
1268,4380.3618750000005
1269,850.375
1270,4767.15875
1271,1993.2975
1272,413.7125
1273,1026.1675
1274,565.45
1275,480.355
1276,1458.185
1277,7574.47
1278,5662.064583333334
1279,2092.3375
1280,4914.669166666667
1281,992.0191666666667
1282,1790.175
1283,3361.9
1284,3954.85
1285,640.6675
1286,8764.7975
1287,11079.409791666667
1288,1784.345
1289,9895.2975
1290,15518.4
1291,623.4775
1292,1682.2425
1293,7403.2675
1294,667.9575
1295,13919.56
1296,4638.045
1297,763.4225
1298,3725.27
1299,4731.99
1300,3050.83
1301,1805.165
1302,1294.245
1303,14115.74
1304,829.3575
1305,1157.5912500000002
1306,14982.87
1307,1164.809
1308,14160.24375
1309,9599.8075
1310,977.55
1311,5944.4775
1312,15477.0175
1313,4255.258666666667
1314,527.2475
1315,466.32
1316,1912.9875
1317,1805.3725
1318,531.155
1319,5872.865
1320,7573.39
1321,799.24
1322,1263.4575
1323,3949.905
1324,7531.2725
1325,1049.7
1326,4172.185
1327,2283.6175
1328,1458.25
1329,7531.73
1330,2541.8125
1331,1869.9858333333332
1332,13689.085833333334
1333,778.6525
1334,1217.1125
1335,2822.1625
1336,879.455
1337,17047.5225
1338,3644.6337499999995
1339,1965.4475
1340,1033.845
1341,1037.785
1342,370.08
1343,2967.0425
1344,2337.4075
1345,4700.8
1346,657.665
1347,3229.875
1348,4207.3175
1349,733.525
1350,473.4975
1351,14404.24875
1352,887.805
1353,2681.6775
1354,625.6275
1355,756.43
1356,17861.9825
1357,4378.59
1358,741.1225
1359,1854.1625
1360,6296.045
1361,1668.36
1362,1265.0325
1363,4366.43
1364,3507.4925
1365,5680.945
1366,2499.2075
1367,4215.8075
1368,808.3125
1369,684.1375
1370,11802.455
1371,707.2375
1372,6406.055
1373,1745.505
1374,2287.54
1375,3341.8
1376,16329.895
1377,1911.7625
1378,893.25
1379,3209.61
1380,409.7175
1381,1056.815
1382,847.73
1383,3031.0825
1384,779.1775
1385,1298.15
1386,456.3925
1387,698.68
1388,2204.1225
1389,11682.79
1390,4510.745
1391,4533.085
1392,2935.2025
1393,2963.6275
1394,2164.6475
1395,595.035
1396,1892.1375
1397,924.31
1398,9148.775
1399,2015.8275
1400,2583.935
1401,5907.9625
1402,2777.1775
1403,573.8225
1404,3651.44
1405,1203.4725
1406,1002.275
1407,1594.5725
1408,3212.515
1409,1019.55
1410,4020.2775
1411,548.8975
1412,921.4525
1413,1861.675
1414,536.2675
1415,4535.5475
1416,2437.3375
1417,15787.545
1418,775.5225
1419,5057.76875
1420,2892.51
1421,708.8375
1422,920.9675
1423,975.3925
1424,4813.0875
1425,3276.545
1426,1883.0375
1427,839.6
1428,1271.62
1429,1794.365
1430,4685.15
1431,6229.6825
1432,411.725
1433,563.4275
1434,959.3925
1435,886.64875
1436,10240.958333333332
1437,3739.842833333333
1438,10948.3075
1439,2188.245
1440,2293.5425
1441,6694.025
1442,13801.3675
1443,1697.3525
1444,900.0125
1445,7252.6075
1446,715.565
1447,8969.1275
1448,459.055
1449,3114.335
1450,710.39
1451,6468.6775
1452,3581.3925
1453,1522.4995833333332
1454,4764.5375
1455,913.34
1456,14776.36125
1457,10035.945
1458,8089.185
1459,3506.6475
1460,1410.38
1461,9374.915
1462,4528.42
1463,934.0825
1464,463.18
1465,1759.8725
1466,2705.2175
1467,4999.4175
1468,9703.1375
1469,5691.2975
1470,2277.655
1471,11091.1025
1472,1225.5325
1473,2982.1875
1474,558.35
1475,2344.825
1476,601.0275
1477,12390.9
1478,629.6
1479,15883.67
1480,1171.1275
1481,626.3375
1482,859.3775
1483,3769.6325
1484,11356.1575
1485,2364.7775
1486,1487.245
1487,2305.3325
1488,2596.2575
1489,14721.245
1490,819.22
1491,725.2025
1492,663.6075
1493,6248.185
1494,653.225
1495,638.995
1496,1903.4875
1497,831.3375
1498,4735.5475
1499,3220.9675
1500,9412.5025
1501,3394.6975
1502,6290.339583333333
1503,450.365
1504,8610.205
1505,4096.21
1506,4137.8875
1507,2442.88
1508,8440.931875
1509,4534.2
1510,7205.375
1511,754.7325
1512,616.9505
1513,1510.1025
1514,1363.6366666666668
1515,1986.7825
1516,15404.7275
1517,3554.94
1518,1018.4925
1519,819.8975
1520,1927.4575
1521,656.27
1522,4842.28
1523,758.255
1524,9316.8375
1525,2544.0687500000004
1526,2978.8
1527,1734.555
1528,7293.4465
1529,898.44
1530,993.5525
1531,1029.5975
1532,546.5725
1533,12197.865
1534,2094.1475
1535,1042.2625
1536,832.675
1537,1276.95
1538,1501.505
1539,638.8575
1540,486.02
1541,9285.2425
1542,4606.75
1543,6773.7125
1544,15397.48
1545,765.66
1546,2611.0275
1547,2203.9225
1548,2287.285
1549,5393.376666666666
1550,872.8575
1551,8039.625
1552,768.19
1553,1152.6175
1554,2169.7475
1555,3649.525
1556,728.59
1557,10020.4125
1558,3752.74
1559,8041.688291666666
1560,500.125
1561,512.4525
1562,12467.375
1563,3494.8425
1564,525.0125
1565,5595.075
1566,500.3875
1567,11108.0825
1568,3051.595
1569,690.9055952380953
1570,1624.81
1571,2643.4125
1572,4098.3825
1573,5204.5275
1574,1012.1025
1575,1214.3525
1576,9045.8375
1577,5728.4825
1578,888.8225
1579,2116.8625
1580,714.32
1581,2602.5525
1582,1721.515
1583,1706.3075
1584,690.5225
1585,6188.695833333334
1586,825.2475
1587,856.7925
1588,2115.4625
1589,860.81
1590,1151.1204166666666
1591,17310.495
1592,6535.5175
1593,8643.09
1594,622.7725
1595,1766.1975
1596,2406.7375
1597,1168.9075
1598,2332.31
1599,4690.1825
1600,1285.2725
1601,6413.679833333334
1602,4350.4225
1603,734.6625
1604,755.67
1605,1647.96
1606,1368.9425
1607,2777.2025
1608,969.2575
1609,6726.66
1610,5266.025
1611,813.1175
1612,13173.719166666666
1613,1652.69
1614,2440.475
1615,1712.4670833333334
1616,422.015
1617,4599.575
1618,1916.075
1619,1244.08
1620,4878.5675
1621,2723.2
1622,861.7725
1623,479.945
1624,782.8075
1625,1044.5275
1626,1418.035
1627,683.1525
1628,643.8375
1629,1394.7825
1630,2193.215
1631,1125.355
1632,1414.16125
1633,5238.275
1634,1261.075
1635,3068.7825
1636,1226.9975
1637,1685.915
1638,9303.5825
1639,4642.445
1640,4310.4525
1641,1110.9825
1642,763.8825
1643,1731.02
1644,3178.2925
1645,1672.745
1646,2128.65
1647,685.095
1648,878.9625
1649,2877.8075
1650,3989.6275
1651,2757.39
1652,668.7375
1653,2738.7775
1654,4193.635
1655,519.945
1656,1075.2575
1657,7357.805
1658,1011.68
1659,1006.765
1660,1153.7240000000002
1661,1220.5525
1662,1401.445
1663,556.9575
1664,6661.945
1665,885.6175
1666,2659.0275
1667,2516.14
1668,9277.85
1669,4976.6975
1670,762.725
1671,586.175
1672,1876.0275
1673,3289.73
1674,4445.33
1675,512.8775
1676,2216.4575
1677,1736.0
1678,529.6575
1679,5484.775
1680,10078.015
1681,4360.0175
1682,2259.9975
1683,777.54
1684,2280.51
1685,4145.035
1686,881.35
1687,5122.7225
1688,2418.75125
1689,1471.7775
1690,6321.7675
1691,554.3775
1692,1706.285
1693,11917.9
1694,13613.7725
1695,548.8133333333334
1696,476.57
1697,7828.885
1698,1161.5575
1699,2490.9075
1700,5345.181666666667
1701,487.0525
1702,3635.785416666667
1703,633.65
1704,5626.7825
1705,8589.095
1706,5705.1925
1707,2563.5525
1708,3112.35
1709,5125.471041666667
1710,533.7775
1711,1223.18
1712,9495.1125
1713,447.60375
1714,2147.3875
1715,1950.1020833333334
1716,854.8725
1717,2199.7025
1718,454.09
1719,6115.3925
1720,5984.68
1721,1644.625
1722,421.8575
1723,2020.765
1724,1104.4475
1725,8861.705
1726,772.675
1727,2096.295
1728,5026.07
1729,644.02
1730,5434.1425
1731,4019.095
1732,2043.315
1733,2321.055
1734,11926.8225
1735,4118.0475
1736,10134.2925
1737,4347.5075
1738,5171.2675
1739,559.355
1740,13402.565
1741,16711.4975
1742,967.4525
1743,11912.02
1744,885.731875
1745,729.9125
1746,774.39625
1747,5326.8625
1748,569.775
1749,500.2625
1750,8052.685
1751,9976.8475
1752,445.185
1753,670.93
1754,771.2625
1755,6239.912214285714
1756,2192.1225
1757,5633.6575
1758,4993.81
1759,690.31
1760,3682.2725
1761,3718.11
1762,6052.7175
1763,1774.665
1764,5932.375
1765,1631.985
1766,2857.045
1767,2437.7525
1768,9801.91125
1769,2378.5225
1770,669.83
1771,3465.835
1772,1953.0220833333335
1773,4973.8425
1774,1838.9325
1775,6094.67
1776,16260.5725
1777,10102.94
1778,547.6325
1779,703.5575
